sr_no,HostTimestamp,NodeTimestamp,X_mGa,Y_mGa,Z_mGa,X_mg,Y_mg,Z_mg,X_dps,Y (dps),Z_dps,move_type
40,79936,20391.0,-249.0,-414.0,-148.0,-78.0,-195.0,1004.0,0.2,3.5,7.4,U
41,79996,20397.0,-244.0,-408.0,-145.0,-105.0,-198.0,1045.0,1.0,-0.1,8.9,U
42,80024,20403.0,-244.0,-408.0,-145.0,-113.0,-208.0,1023.0,-2.9,1.4,6.7,U
43,80086,20410.0,-250.0,-405.0,-151.0,-92.0,-213.0,987.0,-6.1,3.9,7.0,U
44,80146,20416.0,-238.0,-406.0,-145.0,-89.0,-209.0,997.0,-3.3,-2.1,7.6,U
45,80175,20422.0,-240.0,-405.0,-144.0,-84.0,-216.0,988.0,-3.8,0.5,5.6,U
46,80236,20428.0,-238.0,-402.0,-138.0,-74.0,-210.0,976.0,0.7,0.1,7.1,U
47,80296,20435.0,-238.0,-415.0,-144.0,-93.0,-219.0,963.0,-0.5,-0.4,8.7,U
48,80325,20441.0,-232.0,-411.0,-138.0,-99.0,-207.0,991.0,4.9,0.7,6.4,U
49,80386,20447.0,-223.0,-406.0,-148.0,-99.0,-200.0,942.0,0.3,3.8,5.0,U
50,80446,20453.0,-241.0,-409.0,-144.0,-110.0,-187.0,933.0,5.0,2.8,6.0,U
51,80475,20460.0,-223.0,-396.0,-148.0,-123.0,-174.0,829.0,4.5,4.2,9.0,U
52,80536,20466.0,-235.0,-403.0,-142.0,-19.0,-74.0,849.0,21.5,10.6,9.3,U
53,80596,20472.0,-226.0,-408.0,-150.0,-25.0,-79.0,880.0,15.8,4.4,25.9,U
54,80625,20478.0,-232.0,-394.0,-153.0,-172.0,-100.0,754.0,20.5,9.6,33.8,U
55,80685,20485.0,-225.0,-403.0,-150.0,-127.0,-91.0,882.0,21.7,-7.6,38.8,U
56,80746,20491.0,-211.0,-402.0,-148.0,-183.0,-124.0,731.0,11.3,-17.0,39.9,U
1,1932481,253359.0,246.0,-210.0,-313.0,18.0,-1470.0,118.0,-49.4,9.1,16.4,U
2,1932542,253365.0,255.0,-207.0,-294.0,-81.0,-1307.0,-123.0,-63.7,22.9,23.5,U
3,1932602,253371.0,265.0,-202.0,-277.0,-111.0,-1264.0,105.0,-38.4,15.1,17.0,U
4,1932632,253378.0,280.0,-195.0,-255.0,-12.0,-1058.0,23.0,-56.2,22.1,22.8,U
5,1932692,253384.0,280.0,-175.0,-231.0,-96.0,-1024.0,-60.0,-56.6,20.3,14.9,U
6,1932753,253390.0,295.0,-181.0,-216.0,13.0,-965.0,7.0,-26.2,-1.8,7.0,U
7,1932782,253396.0,295.0,-181.0,-216.0,58.0,-920.0,-53.0,-52.6,-21.0,1.7,U
8,1932842,253403.0,313.0,-183.0,-168.0,-98.0,-856.0,-216.0,-67.6,-1.4,13.1,U
9,1932902,253409.0,313.0,-183.0,-168.0,60.0,-810.0,-116.0,-45.7,-15.6,-7.1,U
10,1932932,253415.0,330.0,-181.0,-130.0,-205.0,-833.0,-221.0,-53.4,-5.7,8.5,U
11,1933010,253421.0,328.0,-193.0,-102.0,28.0,-673.0,-285.0,-46.8,-8.8,-7.9,U
12,1933052,253428.0,339.0,-177.0,-93.0,-92.0,-703.0,-299.0,-29.6,8.3,10.5,U
13,1933081,253434.0,333.0,-183.0,-79.0,-33.0,-717.0,-332.0,-21.1,-11.6,1.6,U
14,1933142,253440.0,334.0,-181.0,-82.0,-142.0,-767.0,-351.0,-23.0,0.3,6.3,U
15,1933202,253446.0,336.0,-172.0,-79.0,-117.0,-773.0,-414.0,-13.4,-3.5,5.8,U
16,1933231,253453.0,337.0,-177.0,-73.0,-155.0,-849.0,-411.0,0.9,1.4,1.9,U
17,1933292,253459.0,337.0,-177.0,-73.0,-153.0,-843.0,-417.0,-0.2,1.8,-3.8,U
18,1933353,253465.0,334.0,-177.0,-73.0,-134.0,-833.0,-368.0,5.0,4.0,-1.2,U
19,1933382,253471.0,340.0,-175.0,-84.0,-74.0,-845.0,-346.0,7.4,-3.8,0.2,U
20,1933442,253478.0,337.0,-177.0,-85.0,-165.0,-910.0,-333.0,3.2,-1.2,9.5,U
21,1933502,253484.0,345.0,-178.0,-90.0,-141.0,-917.0,-382.0,1.4,-3.5,5.6,U
22,1933532,253490.0,334.0,-171.0,-81.0,-213.0,-955.0,-391.0,2.6,3.6,5.4,U
23,1933592,253496.0,337.0,-163.0,-85.0,-115.0,-925.0,-398.0,4.2,2.8,-1.7,U
24,1933652,253503.0,342.0,-174.0,-90.0,-132.0,-931.0,-362.0,2.7,4.2,-3.7,U
25,1933682,253509.0,330.0,-168.0,-105.0,-92.0,-923.0,-352.0,1.0,1.8,-6.4,U
26,1933742,253515.0,334.0,-174.0,-94.0,-83.0,-914.0,-344.0,-2.3,-0.7,-1.8,U
27,1933802,253521.0,340.0,-180.0,-93.0,-88.0,-942.0,-320.0,-0.8,-2.5,-0.2,U
28,1933832,253528.0,340.0,-177.0,-97.0,-99.0,-925.0,-365.0,-5.3,5.1,4.6,U
29,1933892,253534.0,328.0,-156.0,-97.0,-141.0,-914.0,-410.0,-3.7,0.4,3.2,U
30,1933952,253540.0,337.0,-168.0,-94.0,-106.0,-915.0,-360.0,0.2,-2.2,2.0,U
31,1933982,253546.0,340.0,-171.0,-87.0,-153.0,-897.0,-380.0,-0.6,-1.4,3.3,U
32,1934043,253553.0,340.0,-175.0,-90.0,-127.0,-907.0,-366.0,-0.1,2.2,2.6,U
33,1934102,253559.0,334.0,-163.0,-88.0,-145.0,-916.0,-381.0,0.3,1.4,1.5,U
34,1934132,253565.0,333.0,-159.0,-99.0,-136.0,-928.0,-347.0,1.8,3.0,-1.0,U
35,1934193,253571.0,333.0,-169.0,-96.0,-152.0,-925.0,-366.0,1.2,2.6,1.1,U
36,1934252,253578.0,343.0,-162.0,-99.0,-99.0,-902.0,-304.0,6.4,0.0,-2.3,U
